Zeit;Leistung
08.03.2026 12:36:58; 227.1
08.03.2026 12:37:03; 227.1
08.03.2026 12:37:08; 227.1
08.03.2026 12:37:13; 227.1
08.03.2026 12:37:18; 227.1
08.03.2026 12:37:23; 278.7
08.03.2026 12:37:28; 278.7
08.03.2026 12:37:33; 278.7
08.03.2026 12:37:38; 278.7
08.03.2026 12:37:44; 278.7
08.03.2026 12:37:49; 278.7
08.03.2026 12:37:54; 333.2
08.03.2026 12:37:59; 333.2
08.03.2026 12:38:04; 333.2
08.03.2026 12:38:09; 333.2
08.03.2026 12:38:14; 333.2
08.03.2026 12:38:20; 333.2
08.03.2026 12:38:25; 297.4
08.03.2026 12:38:30; 297.4
08.03.2026 12:38:35; 297.4
08.03.2026 12:38:40; 297.4
08.03.2026 12:38:45; 297.4
08.03.2026 12:38:50; 297.4
08.03.2026 12:38:55; 293.8
08.03.2026 12:39:00; 293.8
08.03.2026 12:39:05; 293.8
08.03.2026 12:39:10; 293.8
08.03.2026 12:39:15; 293.8
